天安门广场,太庙,38,0.926829268293
皇极殿,长安街,15,0.833333333333
仁寿殿,佛香阁,77,0.987179487179
午门,乾清门,65,0.955882352941
南锣鼓巷,后海,453,0.559950556242
大栅栏,天安门广场,339,0.616363636364
乾清宫,中和殿,25,0.892857142857
乾清门,长安街,54,0.794117647059
乾清宫,天安门广场,56,0.746666666667
故宫,天安门广场,799,0.691774891775
王府井,隆福寺街,11,0.785714285714
金水桥,神武门,14,0.538461538462
皇极殿,御花园,18,1.0
交泰殿,保和殿,24,0.648648648649
佛香阁,北京大学,66,0.589285714286
鸦儿胡同,帽儿胡同,15,0.535714285714
鸦儿胡同,烟袋斜街,407,1.0
东堤,颐和园,14,1.0
后三海,前海,156,1.0
菊儿胡同,南锣鼓巷,50,0.704225352113
圆明园,佛香阁,89,0.794642857143
居庸关长城,明十三陵,175,0.849514563107
天安门,皇极殿,11,0.611111111111
故宫,慈宁宫,11,1.0
景山公园,太和殿,24,0.571428571429
正阳门,长安街,297,0.591633466135
八达岭,德胜门箭楼,18,0.9
皇极殿,神武门,18,1.0
昆明湖,颐和园,97,0.979797979798
乾清门,天安门广场,51,0.75
大栅栏,中山公园,31,0.525423728814
天安门,珍宝馆,51,0.671052631579
天安门,乾清门,52,0.764705882353
故宫,太庙,33,0.80487804878
太和门,天安门,49,0.753846153846
中国人民大学,颐和园,11,0.611111111111
故宫,太和门,65,1.0
昆明湖,圆明园,74,0.747474747475
太和门,皇极殿,11,0.611111111111
颐和园,展览馆,33,0.507692307692
十七孔桥,佛香阁,61,0.792207792208
景山公园,神武门,57,0.558823529412
中华世纪坛,玉渊潭公园,14,0.736842105263
天坛,大栅栏商业街,78,0.65
中和殿,太和殿,27,0.964285714286
老舍茶馆,天安门广场,58,0.90625
祈年殿,神乐署,26,0.896551724138
景山公园,坤宁宫,40,0.533333333333
午门,中和殿,25,0.892857142857
交泰殿,太和殿,25,0.595238095238
南湖岛,东堤,14,1.0
午门,天安门广场,85,0.739130434783
烟袋斜街,东棉花胡同,10,0.909090909091
天安门,太庙,41,1.0
太庙,毛主席纪念堂,23,0.560975609756
团城,北海公园,12,1.0
宝钞胡同,后海,18,0.545454545455
大栅栏,天坛,327,0.594545454545
帽儿胡同,南锣鼓巷,27,0.964285714286
王府井,乐天银泰百货,10,1.0
午门,太和殿,29,0.690476190476
金水桥,长安街,25,0.961538461538
天坛,自然博物馆,54,0.9
水立方,中华民族园,18,0.75
王府井,中国美术馆,29,0.659090909091
景山公园,长安街,256,0.627450980392
西海,什刹海,568,0.998242530756
皇极殿,天安门广场,11,0.611111111111
故宫,御花园,86,0.988505747126
箭楼,天坛,466,0.91015625
金水桥,太和殿,14,0.538461538462
皇极殿,九龙壁,10,0.555555555556
恭王府,帽儿胡同,18,0.642857142857
奥林匹克公园,十三陵水库,17,0.515151515152
天安门,国家大剧院,92,0.578616352201
故宫,北海公园,369,0.692307692308
植物园,卧佛寺,10,0.909090909091
储秀宫,乾清门,19,0.863636363636
中国人民大学,清华大学,13,0.722222222222
恭王府,老舍故居,11,0.785714285714
北京大学,清华大学,477,0.896616541353
皇极殿,储秀宫,11,0.611111111111
烟袋斜街,后海,301,0.695150115473
天安门,天安门广场,660,0.736607142857
天安门广场,正阳门,347,0.691235059761
什刹海,前海,594,0.993311036789
皇穹宇,回音壁,66,0.929577464789
中和殿,神武门,22,0.785714285714
天坛,龙潭湖公园,11,1.0
神武门,九龙壁,27,0.586956521739
天坛,中山公园,32,0.542372881356
储秀宫,太和殿,17,0.772727272727
昆明湖,北京大学,59,0.59595959596
太和门,金水桥,15,0.576923076923
老舍茶馆,正阳门,32,0.5
金水桥,坤宁宫,15,0.576923076923
海洋馆,动物园,52,1.0
乾清宫,太和殿,33,0.785714285714
乾清宫,交泰殿,62,0.96875
长安街,王府井大街,628,0.862637362637
人民英雄纪念碑,中华门,12,0.923076923077
天安门,交泰殿,49,0.765625
南官房胡同,银锭桥,10,0.833333333333
乾清宫,长安街,60,0.8
文津街,天安门广场,260,0.539419087137
天安门,人民英雄纪念碑,285,0.691747572816
梅兰芳纪念馆,后海,10,0.526315789474
天安门广场,王府井大街,373,0.512362637363
皇穹宇,神乐署,26,0.896551724138
坤宁宫,太和殿,31,0.738095238095
荷花市场,南锣鼓巷,37,0.649122807018
恭王府,南锣鼓巷,312,0.562162162162
圆明园,北京大学,527,0.899317406143
角楼,天安门广场,12,0.631578947368
文津街,景山公园,209,0.512254901961
午门,储秀宫,20,0.909090909091
景山公园,御花园,45,0.51724137931
乾清门,保和殿,24,0.648648648649
北海公园,九龙壁,31,0.673913043478
故宫,景山公园,397,0.973039215686
天安门,太和殿,27,0.642857142857
故宫,皇极殿,18,1.0
人民大会堂,太庙,24,0.585365853659
十七孔桥,清华大学,46,0.597402597403
西华门,长安街,19,0.633333333333
祈年殿,皇穹宇,549,0.998181818182
皇极殿,乾清门,11,0.611111111111
仁寿殿,南湖岛,53,0.791044776119
太和殿,保和殿,35,0.945945945946
乾清宫,九龙壁,25,0.54347826087
西海,烟袋斜街,260,0.600461893764
升旗仪式,长安街,53,0.757142857143
景山公园,北海公园,227,0.55637254902
荷花市场,什刹海,55,0.964912280702
故宫,交泰殿,64,1.0
颐和园,圆明园,712,0.958277254374
太和门,太和殿,26,0.619047619048
鸦儿胡同,后海,278,0.683046683047
茅盾故居,什刹海,12,0.666666666667
长安街,九龙壁,29,0.630434782609
北海公园,天安门广场,279,0.523452157598
西海,前海,568,0.998242530756
金水桥,乾清门,15,0.576923076923
奥林匹克公园,中华民族园,20,0.833333333333
十三陵水库,八达岭,29,0.878787878788
雍和宫,国子监,327,0.886178861789
西海,帽儿胡同,14,0.5
天安门,角楼,11,0.578947368421
地坛公园,国子监,59,0.59595959596
十三陵水库,居庸关长城,18,0.545454545455
天安门,人民大会堂,262,0.61938534279
居庸关长城,慕田峪长城,26,0.684210526316
荷花市场,烟袋斜街,29,0.508771929825
乾清宫,乾清门,61,0.897058823529
长安街,毛主席纪念堂,344,0.826923076923
天安门,乾清宫,53,0.706666666667
金水桥,乾清宫,15,0.576923076923
老舍茶馆,长安街,34,0.53125
金水桥,交泰殿,14,0.538461538462
故宫,西华门,28,0.933333333333
仁寿殿,北京大学,51,0.653846153846
皇极殿,保和殿,17,0.944444444444
故宫,中山公园,53,0.898305084746
天安门,保和殿,23,0.621621621622
西海,恭王府,305,0.54954954955
