景点名称	频数	景点名称	频数	共现频数	MAXC	MINC	景点名称	景点名称	共现频数	MAXC	MINC
银锭桥	87	八达岭	702	10	0.114942529	0.014245014	Yinding Bridge	Badaling National Forest Park	10	0.114942529	0.014245014
银锭桥	87	大栅栏	550	10	0.114942529	0.018181818	Yinding Bridge	Dashilan	10	0.114942529	0.018181818
御花园	87	故宫	1155	86	0.988505747	0.074458874	The Imperial Garden of The Palace Museum	The Palace Museum	86	0.988505747	0.074458874
御花园	87	神武门	102	70	0.804597701	0.68627451	The Imperial Garden of The Palace Museum	Gate of Divie Prowess	70	0.804597701	0.68627451
御花园	87	午门	115	70	0.804597701	0.608695652	The Imperial Garden of The Palace Museum	Meridian Gate Wu Men	70	0.804597701	0.608695652
御花园	87	天安门广场	1345	64	0.735632184	0.047583643	The Imperial Garden of The Palace Museum	Tiananmen Square Tiananmen Guangchang	64	0.735632184	0.047583643
御花园	87	长安街	1388	64	0.735632184	0.04610951	The Imperial Garden of The Palace Museum	Chang an Street	64	0.735632184	0.04610951
御花园	87	天安门	896	59	0.67816092	0.065848214	The Imperial Garden of The Palace Museum	Gate of Heavenly Peace Tian an Men	59	0.67816092	0.065848214
御花园	87	景山公园	408	45	0.517241379	0.110294118	The Imperial Garden of The Palace Museum	Jingshan Park Jingshan Gongyuan	45	0.517241379	0.110294118
御花园	87	北海公园	533	42	0.482758621	0.07879925	The Imperial Garden of The Palace Museum	Beihai Park Beihai Gongyuan	42	0.482758621	0.07879925
御花园	87	文津街	482	39	0.448275862	0.080912863	The Imperial Garden of The Palace Museum	Wenjin Street	39	0.448275862	0.080912863
御花园	87	王府井	897	35	0.402298851	0.039018952	The Imperial Garden of The Palace Museum	Wangfujing Main Streeet	35	0.402298851	0.039018952
御花园	87	毛主席纪念堂	416	31	0.356321839	0.074519231	The Imperial Garden of The Palace Museum	Chairman Mao Memorial Hall Maozhuxi Jiniantang	31	0.356321839	0.074519231
御花园	87	人民英雄纪念碑	412	30	0.344827586	0.072815534	The Imperial Garden of The Palace Museum	Monument of the People s Heroes	30	0.344827586	0.072815534
御花园	87	人民大会堂	423	28	0.32183908	0.066193853	The Imperial Garden of The Palace Museum	Great Hall of the People Renmin Dahuitang	28	0.32183908	0.066193853
御花园	87	王府井大街	728	28	0.32183908	0.038461538	The Imperial Garden of The Palace Museum	Wangfujing Street	28	0.32183908	0.038461538
御花园	87	什刹海	863	23	0.264367816	0.026651217	The Imperial Garden of The Palace Museum	Shichahai Scenic Resort	23	0.264367816	0.026651217
御花园	87	商业街	743	22	0.252873563	0.02960969	The Imperial Garden of The Palace Museum	Commercial Street	22	0.252873563	0.02960969
御花园	87	天坛	1115	21	0.24137931	0.018834081	The Imperial Garden of The Palace Museum	Temple of Heaven Tiantan Park	21	0.24137931	0.018834081
御花园	87	王府井商业街	644	21	0.24137931	0.032608696	The Imperial Garden of The Palace Museum	Wangfujing Commercial Street	21	0.24137931	0.032608696
御花园	87	南锣鼓巷	867	19	0.218390805	0.021914648	The Imperial Garden of The Palace Museum	Nanluoguxiang	19	0.218390805	0.021914648
御花园	87	后海	809	19	0.218390805	0.023485785	The Imperial Garden of The Palace Museum	Back Lakes Hou Hai	19	0.218390805	0.023485785
御花园	87	大栅栏	550	19	0.218390805	0.034545455	The Imperial Garden of The Palace Museum	Dashilan	19	0.218390805	0.034545455
御花园	87	国家博物馆	271	19	0.218390805	0.070110701	The Imperial Garden of The Palace Museum	National Museum Of China	19	0.218390805	0.070110701
御花园	87	正阳门	502	18	0.206896552	0.035856574	The Imperial Garden of The Palace Museum	Qianmen	18	0.206896552	0.035856574
御花园	87	箭楼	512	17	0.195402299	0.033203125	The Imperial Garden of The Palace Museum	Jianlou	17	0.195402299	0.033203125
御花园	87	前海	598	16	0.183908046	0.026755853	The Imperial Garden of The Palace Museum	Qainhai Lake	16	0.183908046	0.026755853
御花园	87	西海	569	15	0.172413793	0.026362039	The Imperial Garden of The Palace Museum	Beijing West Lakes Xi Hai	15	0.172413793	0.026362039
御花园	87	恭王府	555	14	0.16091954	0.025225225	The Imperial Garden of The Palace Museum	Gong Wang Fu	14	0.16091954	0.025225225
御花园	87	中国历史博物馆	228	11	0.126436782	0.048245614	The Imperial Garden of The Palace Museum	Museum of Chinese History Zhongguo Lishi Bowuguan	11	0.126436782	0.048245614
御花园	87	国家大剧院	159	10	0.114942529	0.062893082	The Imperial Garden of The Palace Museum	National Center for the Performing Arts	10	0.114942529	0.062893082
军事博物馆	82	长安街	1388	23	0.280487805	0.016570605	Chinese Military Museum	Chang an Street	23	0.280487805	0.016570605
军事博物馆	82	天安门广场	1345	21	0.256097561	0.015613383	Chinese Military Museum	Tiananmen Square Tiananmen Guangchang	21	0.256097561	0.015613383
军事博物馆	82	王府井	897	19	0.231707317	0.021181717	Chinese Military Museum	Wangfujing Main Streeet	19	0.231707317	0.021181717
军事博物馆	82	首都博物馆	216	17	0.207317073	0.078703704	Chinese Military Museum	Beijing Capital Museum	17	0.207317073	0.078703704
军事博物馆	82	天安门	896	17	0.207317073	0.018973214	Chinese Military Museum	Gate of Heavenly Peace Tian an Men	17	0.207317073	0.018973214
军事博物馆	82	天坛	1115	17	0.207317073	0.015246637	Chinese Military Museum	Temple of Heaven Tiantan Park	17	0.207317073	0.015246637
军事博物馆	82	故宫	1155	17	0.207317073	0.014718615	Chinese Military Museum	The Palace Museum	17	0.207317073	0.014718615
军事博物馆	82	后海	809	11	0.134146341	0.013597033	Chinese Military Museum	Back Lakes Hou Hai	11	0.134146341	0.013597033
军事博物馆	82	什刹海	863	11	0.134146341	0.012746234	Chinese Military Museum	Shichahai Scenic Resort	11	0.134146341	0.012746234
军事博物馆	82	南锣鼓巷	867	11	0.134146341	0.012687428	Chinese Military Museum	Nanluoguxiang	11	0.134146341	0.012687428
军事博物馆	82	北京大学	1023	11	0.134146341	0.010752688	Chinese Military Museum	Peking University Beijing Da Xue	11	0.134146341	0.010752688
军事博物馆	82	人民大会堂	423	10	0.12195122	0.023640662	Chinese Military Museum	Great Hall of the People Renmin Dahuitang	10	0.12195122	0.023640662
军事博物馆	82	王府井大街	728	10	0.12195122	0.013736264	Chinese Military Museum	Wangfujing Street	10	0.12195122	0.013736264
乐寿堂	79	颐和园	926	78	0.987341772	0.084233261	Hall of Happiness and Longevity	Summer Palace Yiheyuan	78	0.987341772	0.084233261
乐寿堂	79	佛香阁	112	74	0.936708861	0.660714286	Hall of Happiness and Longevity	Tower of Buddhist Incense Summer Palace	74	0.936708861	0.660714286
乐寿堂	79	圆明园	743	66	0.835443038	0.088829071	Hall of Happiness and Longevity	Old Summer Palace Yuanmingyuan	66	0.835443038	0.088829071
乐寿堂	79	北京大学	1023	55	0.696202532	0.053763441	Hall of Happiness and Longevity	Peking University Beijing Da Xue	55	0.696202532	0.053763441
乐寿堂	79	清华大学	532	49	0.620253165	0.092105263	Hall of Happiness and Longevity	Tsinghua University	49	0.620253165	0.092105263
乐寿堂	79	大学	599	43	0.544303797	0.071786311	Hall of Happiness and Longevity	University	43	0.544303797	0.071786311
乐寿堂	79	鸟巢	787	27	0.341772152	0.034307497	Hall of Happiness and Longevity	Niaochao National Stadium	27	0.341772152	0.034307497
乐寿堂	79	奥林匹克公园	745	26	0.329113924	0.034899329	Hall of Happiness and Longevity	Olympic Park	26	0.329113924	0.034899329
乐寿堂	79	昆明湖	99	24	0.303797468	0.242424242	Hall of Happiness and Longevity	Kunming Lake	24	0.303797468	0.242424242
乐寿堂	79	水立方	652	20	0.253164557	0.030674847	Hall of Happiness and Longevity	Water Cube	20	0.253164557	0.030674847
乐寿堂	79	王府井	897	15	0.189873418	0.016722408	Hall of Happiness and Longevity	Wangfujing Main Streeet	15	0.189873418	0.016722408
乐寿堂	79	天坛	1115	15	0.189873418	0.013452915	Hall of Happiness and Longevity	Temple of Heaven Tiantan Park	15	0.189873418	0.013452915
乐寿堂	79	故宫	1155	14	0.17721519	0.012121212	Hall of Happiness and Longevity	The Palace Museum	14	0.17721519	0.012121212
乐寿堂	79	天安门广场	1345	14	0.17721519	0.010408922	Hall of Happiness and Longevity	Tiananmen Square Tiananmen Guangchang	14	0.17721519	0.010408922
乐寿堂	79	长安街	1388	12	0.151898734	0.008645533	Hall of Happiness and Longevity	Chang an Street	12	0.151898734	0.008645533
乐寿堂	79	商业街	743	10	0.126582278	0.01345895	Hall of Happiness and Longevity	Commercial Street	10	0.126582278	0.01345895
乐寿堂	79	大栅栏	550	10	0.126582278	0.018181818	Hall of Happiness and Longevity	Dashilan	10	0.126582278	0.018181818
国家图书馆	79	大学	599	32	0.405063291	0.053422371	National Library of China	University	32	0.405063291	0.053422371
国家图书馆	79	颐和园	926	31	0.392405063	0.033477322	National Library of China	Summer Palace Yiheyuan	31	0.392405063	0.033477322
国家图书馆	79	北京大学	1023	28	0.35443038	0.027370479	National Library of China	Peking University Beijing Da Xue	28	0.35443038	0.027370479
国家图书馆	79	圆明园	743	24	0.303797468	0.03230148	National Library of China	Old Summer Palace Yuanmingyuan	24	0.303797468	0.03230148
国家图书馆	79	清华大学	532	19	0.240506329	0.035714286	National Library of China	Tsinghua University	19	0.240506329	0.035714286
国家图书馆	79	动物园	180	15	0.189873418	0.083333333	National Library of China	Beijing Zoo	15	0.189873418	0.083333333
国家图书馆	79	天安门广场	1345	15	0.189873418	0.011152416	National Library of China	Tiananmen Square Tiananmen Guangchang	15	0.189873418	0.011152416
国家图书馆	79	长安街	1388	14	0.17721519	0.010086455	National Library of China	Chang an Street	14	0.17721519	0.010086455
国家图书馆	79	奥林匹克公园	745	11	0.139240506	0.014765101	National Library of China	Olympic Park	11	0.139240506	0.014765101
国家图书馆	79	鸟巢	787	10	0.126582278	0.01270648	National Library of China	Niaochao National Stadium	10	0.126582278	0.01270648
国家图书馆	79	天安门	896	10	0.126582278	0.011160714	National Library of China	Gate of Heavenly Peace Tian an Men	10	0.126582278	0.011160714
国家图书馆	79	天坛	1115	10	0.126582278	0.00896861	National Library of China	Temple of Heaven Tiantan Park	10	0.126582278	0.00896861
仁寿殿	78	佛香阁	112	78	1	0.696428571	Hall of Benevolence and Longevity	Tower of Buddhist Incense Summer Palace	78	1	0.696428571
仁寿殿	78	颐和园	926	78	1	0.084233261	Hall of Benevolence and Longevity	Summer Palace Yiheyuan	78	1	0.084233261
仁寿殿	78	乐寿堂	79	72	0.923076923	0.911392405	Hall of Benevolence and Longevity	Hall of Happiness and Longevity	72	0.923076923	0.911392405
仁寿殿	78	圆明园	743	68	0.871794872	0.091520861	Hall of Benevolence and Longevity	Old Summer Palace Yuanmingyuan	68	0.871794872	0.091520861
仁寿殿	78	北京大学	1023	57	0.730769231	0.055718475	Hall of Benevolence and Longevity	Peking University Beijing Da Xue	57	0.730769231	0.055718475
仁寿殿	78	清华大学	532	51	0.653846154	0.095864662	Hall of Benevolence and Longevity	Tsinghua University	51	0.653846154	0.095864662
仁寿殿	78	大学	599	45	0.576923077	0.075125209	Hall of Benevolence and Longevity	University	45	0.576923077	0.075125209
仁寿殿	78	鸟巢	787	27	0.346153846	0.034307497	Hall of Benevolence and Longevity	Niaochao National Stadium	27	0.346153846	0.034307497
仁寿殿	78	奥林匹克公园	745	26	0.333333333	0.034899329	Hall of Benevolence and Longevity	Olympic Park	26	0.333333333	0.034899329
仁寿殿	78	昆明湖	99	26	0.333333333	0.262626263	Hall of Benevolence and Longevity	Kunming Lake	26	0.333333333	0.262626263
仁寿殿	78	水立方	652	20	0.256410256	0.030674847	Hall of Benevolence and Longevity	Water Cube	20	0.256410256	0.030674847
仁寿殿	78	王府井	897	17	0.217948718	0.018952062	Hall of Benevolence and Longevity	Wangfujing Main Streeet	17	0.217948718	0.018952062
仁寿殿	78	天安门广场	1345	15	0.192307692	0.011152416	Hall of Benevolence and Longevity	Tiananmen Square Tiananmen Guangchang	15	0.192307692	0.011152416
仁寿殿	78	长安街	1388	14	0.179487179	0.010086455	Hall of Benevolence and Longevity	Chang an Street	14	0.179487179	0.010086455
仁寿殿	78	天坛	1115	11	0.141025641	0.009865471	Hall of Benevolence and Longevity	Temple of Heaven Tiantan Park	11	0.141025641	0.009865471
仁寿殿	78	故宫	1155	11	0.141025641	0.00952381	Hall of Benevolence and Longevity	The Palace Museum	11	0.141025641	0.00952381
十七孔桥	77	圆明园	743	66	0.857142857	0.088829071	Seventeen Arches Bridge	Old Summer Palace Yuanmingyuan	66	0.857142857	0.088829071
十七孔桥	77	佛香阁	112	62	0.805194805	0.553571429	Seventeen Arches Bridge	Tower of Buddhist Incense Summer Palace	62	0.805194805	0.553571429
十七孔桥	77	仁寿殿	78	57	0.74025974	0.730769231	Seventeen Arches Bridge	Hall of Benevolence and Longevity	57	0.74025974	0.730769231
十七孔桥	77	乐寿堂	79	55	0.714285714	0.696202532	Seventeen Arches Bridge	Hall of Happiness and Longevity	55	0.714285714	0.696202532
十七孔桥	77	北京大学	1023	55	0.714285714	0.053763441	Seventeen Arches Bridge	Peking University Beijing Da Xue	55	0.714285714	0.053763441
十七孔桥	77	清华大学	532	46	0.597402597	0.086466165	Seventeen Arches Bridge	Tsinghua University	46	0.597402597	0.086466165
十七孔桥	77	大学	599	43	0.558441558	0.071786311	Seventeen Arches Bridge	University	43	0.558441558	0.071786311
十七孔桥	77	昆明湖	99	38	0.493506494	0.383838384	Seventeen Arches Bridge	Kunming Lake	38	0.493506494	0.383838384
十七孔桥	77	奥林匹克公园	745	27	0.350649351	0.036241611	Seventeen Arches Bridge	Olympic Park	27	0.350649351	0.036241611
十七孔桥	77	鸟巢	787	27	0.350649351	0.034307497	Seventeen Arches Bridge	Niaochao National Stadium	27	0.350649351	0.034307497
十七孔桥	77	水立方	652	18	0.233766234	0.027607362	Seventeen Arches Bridge	Water Cube	18	0.233766234	0.027607362
十七孔桥	77	王府井	897	12	0.155844156	0.013377926	Seventeen Arches Bridge	Wangfujing Main Streeet	12	0.155844156	0.013377926
十七孔桥	77	天坛	1115	11	0.142857143	0.009865471	Seventeen Arches Bridge	Temple of Heaven Tiantan Park	11	0.142857143	0.009865471
十七孔桥	77	颐和园	926	78	1.012987013	0.084233261	Seventeen Arches Bridge	Summer Palace Yiheyuan	78	1.012987013	0.084233261
珍宝馆	76	故宫	1155	74	0.973684211	0.064069264	The Antiquarium of The Palace Museum	The Palace Museum	74	0.973684211	0.064069264
珍宝馆	76	天安门广场	1345	57	0.75	0.042379182	The Antiquarium of The Palace Museum	Tiananmen Square Tiananmen Guangchang	57	0.75	0.042379182
珍宝馆	76	长安街	1388	51	0.671052632	0.036743516	The Antiquarium of The Palace Museum	Chang an Street	51	0.671052632	0.036743516
珍宝馆	76	天安门	896	51	0.671052632	0.056919643	The Antiquarium of The Palace Museum	Gate of Heavenly Peace Tian an Men	51	0.671052632	0.056919643
珍宝馆	76	景山公园	408	36	0.473684211	0.088235294	The Antiquarium of The Palace Museum	Jingshan Park Jingshan Gongyuan	36	0.473684211	0.088235294
珍宝馆	76	人民英雄纪念碑	412	33	0.434210526	0.080097087	The Antiquarium of The Palace Museum	Monument of the People s Heroes	33	0.434210526	0.080097087
珍宝馆	76	神武门	102	33	0.434210526	0.323529412	The Antiquarium of The Palace Museum	Gate of Divie Prowess	33	0.434210526	0.323529412
珍宝馆	76	午门	115	33	0.434210526	0.286956522	The Antiquarium of The Palace Museum	Meridian Gate Wu Men	33	0.434210526	0.286956522
珍宝馆	76	毛主席纪念堂	416	32	0.421052632	0.076923077	The Antiquarium of The Palace Museum	Chairman Mao Memorial Hall Maozhuxi Jiniantang	32	0.421052632	0.076923077
珍宝馆	76	御花园	87	31	0.407894737	0.356321839	The Antiquarium of The Palace Museum	The Imperial Garden of The Palace Museum	31	0.407894737	0.356321839
珍宝馆	76	北海公园	533	30	0.394736842	0.056285178	The Antiquarium of The Palace Museum	Beihai Park Beihai Gongyuan	30	0.394736842	0.056285178
珍宝馆	76	文津街	482	30	0.394736842	0.062240664	The Antiquarium of The Palace Museum	Wenjin Street	30	0.394736842	0.062240664
珍宝馆	76	王府井	897	23	0.302631579	0.025641026	The Antiquarium of The Palace Museum	Wangfujing Main Streeet	23	0.302631579	0.025641026
珍宝馆	76	人民大会堂	423	21	0.276315789	0.04964539	The Antiquarium of The Palace Museum	Great Hall of the People Renmin Dahuitang	21	0.276315789	0.04964539
珍宝馆	76	什刹海	863	19	0.25	0.022016222	The Antiquarium of The Palace Museum	Shichahai Scenic Resort	19	0.25	0.022016222
珍宝馆	76	天坛	1115	18	0.236842105	0.016143498	The Antiquarium of The Palace Museum	Temple of Heaven Tiantan Park	18	0.236842105	0.016143498
珍宝馆	76	王府井大街	728	18	0.236842105	0.024725275	The Antiquarium of The Palace Museum	Wangfujing Street	18	0.236842105	0.024725275
珍宝馆	76	国家博物馆	271	17	0.223684211	0.062730627	The Antiquarium of The Palace Museum	National Museum Of China	17	0.223684211	0.062730627
珍宝馆	76	恭王府	555	17	0.223684211	0.030630631	The Antiquarium of The Palace Museum	Gong Wang Fu	17	0.223684211	0.030630631
珍宝馆	76	商业街	743	17	0.223684211	0.022880215	The Antiquarium of The Palace Museum	Commercial Street	17	0.223684211	0.022880215
珍宝馆	76	后海	809	17	0.223684211	0.021013597	The Antiquarium of The Palace Museum	Back Lakes Hou Hai	17	0.223684211	0.021013597
珍宝馆	76	王府井商业街	644	16	0.210526316	0.02484472	The Antiquarium of The Palace Museum	Wangfujing Commercial Street	16	0.210526316	0.02484472
珍宝馆	76	南锣鼓巷	867	16	0.210526316	0.018454441	The Antiquarium of The Palace Museum	Nanluoguxiang	16	0.210526316	0.018454441
珍宝馆	76	正阳门	502	14	0.184210526	0.027888446	The Antiquarium of The Palace Museum	Qianmen	14	0.184210526	0.027888446
珍宝馆	76	箭楼	512	12	0.157894737	0.0234375	The Antiquarium of The Palace Museum	Jianlou	12	0.157894737	0.0234375
珍宝馆	76	前海	598	11	0.144736842	0.018394649	The Antiquarium of The Palace Museum	Qainhai Lake	11	0.144736842	0.018394649
珍宝馆	76	西海	569	11	0.144736842	0.019332162	The Antiquarium of The Palace Museum	Beijing West Lakes Xi Hai	11	0.144736842	0.019332162
珍宝馆	76	中国历史博物馆	228	10	0.131578947	0.043859649	The Antiquarium of The Palace Museum	Museum of Chinese History Zhongguo Lishi Bowuguan	10	0.131578947	0.043859649
